x,y,spatial_cluster
8424.044921875,121.41009521484376,4
9171.708984375,107.76383209228516,4
9801.3046875,123.9285888671875,4
13942.0634765625,95.74015808105467,1
1214.386474609375,101.31060028076172,2
3833.11474609375,105.10594177246092,2
5041.53369140625,78.14414978027344,1
6944.4912109375,90.13462829589844,2
7477.1630859375,92.35053253173828,2
8801.9736328125,97.37195587158205,2
10080.271484375,96.4513931274414,2
13594.1748046875,95.64954376220705,2
13680.02734375,96.8323745727539,2
13958.8203125,91.1959991455078,1
630.5872802734375,104.4825439453125,2
717.1773681640625,107.86797332763672,2
1967.278564453125,111.66773986816406,2
2353.0771484375,102.01299285888672,2
4336.4482421875,104.1732177734375,4
6243.14794921875,105.38385772705078,2
7219.162109375,119.42748260498044,4
9321.833984375,109.40530395507812,4
476.9986267089844,101.72702026367188,2
3479.526611328125,103.97279357910156,4
4869.82861328125,90.23324584960936,5
5733.111328125,99.4777374267578,2
6507.0263671875,124.03295135498044,4
7448.40576171875,100.68289947509764,2
7713.43701171875,103.21305847167967,2
